"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"CEBPD",1410.87274652026,1.06874320762814,0.251398733833327,4.25118771018434,2.12639853613168e-05,0.000656085482108443,"Up"
"RASA4B",64.6929654430626,0.80204831335785,0.188657138861875,4.25135416659248,2.12481848055827e-05,0.000656085482108443,"Up"
"C3",4160.19094349462,1.44616425832883,0.340327231836361,4.24933453172559,2.1440651918775e-05,0.000659353117422922,"Up"
"BCL6",1434.31769738387,0.667647041068583,0.157115247623551,4.24940959688565,2.14334687616524e-05,0.000659353117422922,"Up"
"STXBP5L",21.7750720163747,-2.5822719824671,0.608094472993898,-4.24649803138896,2.17137687258147e-05,0.000665555582194545,"Down"
"MUC16",11.7458126966586,1.56069295805229,0.367505990782544,4.24671433172845,2.16928258227854e-05,0.000665555582194545,"Up"
"TMIGD3",102.287783011617,0.958628788294427,0.225772117883884,4.24600166433065,2.17619013837504e-05,0.000665919402267588,"Up"
"TREML2",12.1752144696202,1.41655512280575,0.333649428017874,4.24563929637507,2.17971042811348e-05,0.000665919402267588,"Up"
"FCER1G",1610.00240681928,0.98410488289253,0.231929607892988,4.24311881450942,2.20434650559274e-05,0.000672343723047893,"Up"
"CCR6",0.910272251383095,2.41210300428896,0.56902561754715,4.23900599534799,2.24511663308673e-05,0.000683660025722294,"Up"
"DLG2",42.7241362609701,1.08869256107863,0.256864787985778,4.23838771213324,2.25130734582404e-05,0.000684426813976784,"Up"
"ID2",1103.89835466533,0.719867236015352,0.169897426858666,4.23706967977915,2.26455874404813e-05,0.000687334149089268,"Up"
"MYO7B",51.1490795039819,1.24211716645976,0.293219695415748,4.23613142595553,2.27403707125782e-05,0.000689088696909932,"Up"
"INVS",645.893532729545,-0.541702065662155,0.127969344397795,-4.23306119298591,2.30531745723464e-05,0.00069743337878287,"Down"
"STRADB",1900.86850098919,-0.676136941732702,0.159829617354304,-4.23036076119653,2.33316826680702e-05,0.000704715134849525,"Down"
"DBH",13.643717121123,1.45509629541121,0.344046972677418,4.22935357950534,2.34363754425823e-05,0.000706731865287967,"Up"
"CSF1R",1763.1334125154,0.93350481879244,0.220826222432118,4.22732775352074,2.36483078109326e-05,0.000709677720393785,"Up"
"HLA-G",522.198701223014,1.27003443698542,0.300415912372266,4.22758710401342,2.36210743549168e-05,0.000709677720393785,"Up"
"RBP5",67.4011812363223,1.12924419056124,0.267101404101376,4.22777332212245,2.36015386741856e-05,0.000709677720393785,"Up"
"LBH",2152.41806151012,0.892262057285303,0.211178259301758,4.22516058345915,2.38770452557127e-05,0.000715390056889809,"Up"
"C19orf38",98.1813721550443,1.07599378292068,0.254771085948035,4.2233747951294,2.40671095958606e-05,0.000719927214170879,"Up"
"ODF3B",744.949475305878,0.990846337004789,0.234689512105617,4.22194553184328,2.42202645738468e-05,0.000723347516984309,"Up"
"BACE2",24437.3626192013,-0.579957093251385,0.137430165170343,-4.22001307014755,2.44288155231311e-05,0.000728408649742514,"Down"
"CLCN1",9.62136927869997,1.71340158331559,0.40610194598826,4.21914152404757,2.45234306092409e-05,0.000730061745740916,"Up"
"IFI6",23204.8688142508,1.26779779154106,0.300593851600592,4.2176437900853,2.46868395249318e-05,0.000732667890868455,"Up"
"AOAH",243.251235901371,1.11981340479364,0.265567020054793,4.21668852014305,2.47916038534471e-05,0.000734525165998157,"Up"
"APOBR",431.395062080766,0.961529209230823,0.228101689898154,4.21535329115773,2.49387471788804e-05,0.000737711892739071,"Up"
"CD86",325.628581585553,0.925474973905503,0.219737923138524,4.2117216759261,2.53431683614825e-05,0.000748486981909015,"Up"
"PSMB10",974.513118272214,0.881745947726227,0.209383633713762,4.21115027992884,2.54073649544697e-05,0.000749195653942243,"Up"
"APOBEC3F",576.544056574655,0.956052253763689,0.227076188880119,4.21027082794851,2.55064741021675e-05,0.000750929938969973,"Up"
"ZAN",4.76117726411021,1.47627538151371,0.350909378450662,4.20699893525722,2.58784360278952e-05,0.00076067907541933,"Up"
"CDC45",1018.83470899148,-0.646352779904895,0.153663300023232,-4.20629245764716,2.59594257108862e-05,0.000761858043382797,"Down"
"CD300LB",29.4496828578015,1.05529194486635,0.250941347346816,4.20533306298014,2.60697955179127e-05,0.000763894196968271,"Up"
"C1S",8027.71252642385,0.997680185098851,0.237283455273805,4.20459228372081,2.61553207505448e-05,0.000765197107546551,"Up"
"MFSD6L",5.36999670136396,1.77656792688784,0.422609893669724,4.20380107872309,2.62469624672912e-05,0.000766674596458368,"Up"
"FGD3",476.200352181526,1.01971081427045,0.242643245980135,4.20251060420587,2.63970878517779e-05,0.000769853097348565,"Up"
"METTL7A",1085.00428649514,0.950876279241744,0.226354429606189,4.20082911960715,2.65939263223332e-05,0.000773611079628432,"Up"
"ZG16B",43.4880954713785,1.53132971478614,0.364803422072199,4.19768462172778,2.69657802635386e-05,0.000782763677556552,"Up"
"CDH12",8.81487076776688,2.54421205420458,0.606273664756717,4.19647463200552,2.71101811531749e-05,0.000785731471182841,"Up"
"SLAMF1",112.348405880348,1.26305210226978,0.301071630953155,4.19518802974268,2.72645314865505e-05,0.00078897796394931,"Up"
"BIRC3",714.197499677578,1.27381167706403,0.303813086320308,4.19274789144884,2.75595666092642e-05,0.000796279198961625,"Up"
"PHYHIPL",30.3261763768645,-1.78332866466718,0.42552957168151,-4.19084543906134,2.77916938904605e-05,0.000801743045422015,"Down"
"TMEM182",235.885915120705,-0.565135322634859,0.13491612925943,-4.18878992257599,2.80445860542803e-05,0.00080778810773967,"Down"
"KCNQ2",13.6466951417215,-2.06700219286196,0.494052762333564,-4.18376811233454,2.86716578481018e-05,0.000824575641446336,"Down"
"FMNL1",1051.70819125138,0.934954423574494,0.223527927200396,4.18271862171519,2.88043805960718e-05,0.00082584374890522,"Up"
"STMND1",1.10949833952366,2.28460244946494,0.546164178633024,4.18299577094748,2.87692745656531e-05,0.00082584374890522,"Up"
"ERFE",151.747854886327,-1.36049503632788,0.325556728069775,-4.17897994120488,2.92819508082637e-05,0.000838246444336102,"Down"
"RTN1",133.79271486724,1.17852540563762,0.282085168164178,4.17790631569719,2.94204781546485e-05,0.000840920292776118,"Up"
"WDR76",692.604350402606,-0.585117739362964,0.140099964767284,-4.1764303105635,2.96119407269493e-05,0.00084509667287508,"Down"
"KLRK1",9.5401988523959,1.55987757863161,0.373763245768476,4.1734375872738,3.00037880844892e-05,0.000853665030141282,"Up"
"PUS7",1451.21471282728,-0.558117740647229,0.134012551985095,-4.16466765523055,3.11806430528218e-05,0.000885796438921322,"Down"
"PIK3CG",167.07907634877,0.993679790362445,0.238667899880058,4.1634412958836,3.13486651146629e-05,0.000889214190375734,"Up"
"FCER2",12.703429625994,1.70874753973533,0.410681831050757,4.1607575756721,3.17193647838481e-05,0.000898361826917619,"Up"
"FCN1",222.957263779304,1.2743561007278,0.306434804166357,4.15865327110812,3.20129396383874e-05,0.000905300672383895,"Up"
"QPCTL",2319.1406864801,-0.790621548075301,0.190363850897722,-4.15321262070961,3.27839860443122e-05,0.00092570055139667,"Down"
"NDUFA4L2",2271.77714678001,1.34016313491887,0.32300544842574,4.14904188598226,3.33869723264915e-05,0.00094130047848184,"Up"
"NUAK2",291.749343773608,0.932722118792678,0.224944183142806,4.14646027188238,3.37654734427747e-05,0.000950533781086932,"Up"
"NPY1R",24.1476909441897,2.25454278886886,0.543791000156478,4.1459729716382,3.38373743153205e-05,0.000951121127813443,"Up"
"C9orf152",3.28132810796,1.85294953212593,0.447234078973651,4.14313134718676,3.42595595767114e-05,0.0009615378799271,"Up"
"TCFL5",1269.07593195886,-0.603128726444615,0.14562407794982,-4.14168271439595,3.44767062030238e-05,0.000966177288420378,"Down"
"SPI1",1239.39665932878,0.989459428496527,0.23908231948002,4.13857214807227,3.49473977294886e-05,0.000977897453583708,"Up"
"CENPI",314.012813434597,-0.649687005246265,0.157601765267396,-4.12233330092446,3.75054007225002e-05,0.0010463333051864,"Down"
"TMEM37",203.586614664759,0.980434528803359,0.237934324474557,4.12060988244762,3.77870793910865e-05,0.00105261586178219,"Up"
"PARPBP",166.628827172461,-0.796530741919979,0.193544534711242,-4.1154907479478,3.86356495886447e-05,0.00107144935377081,"Down"
"DDN",69.6193786116634,-1.34235682326941,0.326216127168097,-4.11493090461988,3.8729541198948e-05,0.00107178402017564,"Down"
"BFSP2",21.7547246979278,1.74275587541216,0.423540425660064,4.1147332576251,3.87627403733838e-05,0.00107178402017564,"Up"
"ZDHHC19",19.2565849539668,-1.76298103505698,0.428771557592548,-4.11170238286258,3.9275238040095e-05,0.00108362202307734,"Down"
"OR4D1",1.25226416968231,1.59523847328309,0.3879928847013,4.11151476272871,3.93071736209638e-05,0.00108362202307734,"Up"
"SORD",1278.42250311141,-0.612773882748792,0.149132851957679,-4.10891278953538,3.9752614764021e-05,0.00109428320345982,"Down"
"CCNI2",9.064785425813,0.852105937071482,0.207552500647996,4.10549588374573,4.03448468501019e-05,0.00110894773731342,"Up"
"STRA6",500.42398235142,1.47446186275987,0.35929426094744,4.10377237552248,4.06467397673848e-05,0.00111560035685564,"Up"
"GBP1",3738.51834509543,1.44196119506893,0.351524833530446,4.1020180013656,4.09562400359164e-05,0.00112244189604314,"Up"
"TENM1",39.2449442672226,1.90613485753815,0.464946313424841,4.09968807688218,4.13707349958906e-05,0.00112882140173268,"Up"
"NCAPG2",2373.69201762511,-0.635140366285368,0.155016794603802,-4.09723583763091,4.18112874616229e-05,0.00113917420048948,"Down"
"ADAM8",565.487595128412,0.960015280676948,0.234357614173046,4.09636906428006,4.19680679688846e-05,0.0011417765177637,"Up"
"SPIC",0.940124644841106,2.77574694946424,0.678254910254577,4.09248338271874,4.26777836745998e-05,0.00115939238565575,"Up"
"MMP19",264.241424950619,0.735431505676422,0.179826383285216,4.08967523141463,4.3197761306775e-05,0.00117010680190852,"Up"
"CPE",584.416525228858,0.934987532100561,0.228829541226459,4.08595641580761,4.38956184294842e-05,0.00118556339862589,"Up"
"GPD1",59.1535681064953,1.42465468760911,0.348646692115661,4.08624180245052,4.38416874043676e-05,0.00118556339862589,"Up"
"CD74",114843.7536153,1.17950253173214,0.288904755578244,4.08266914600061,4.45213854901481e-05,0.00120072437046946,"Up"
"CD244",68.2416950169866,1.08472173453446,0.265868766466738,4.07991412060116,4.50523420028291e-05,0.00121328821613399,"Up"
"CBY2",3.63801605611724,2.45075306714789,0.601870000084703,4.07189769684979,4.66316608574443e-05,0.00125400812660798,"Up"
"CCL21",849.859909433543,1.74656536711781,0.42918282987839,4.06951360941607,4.71113877937857e-05,0.00126508331833572,"Up"
"OSTM1",6103.36876483642,-0.848672387870435,0.208586169407158,-4.0686896465021,4.72782712761791e-05,0.00126591647055011,"Down"
"QRFPR",8.23042027402406,1.87534650794089,0.461130667583495,4.06684404177332,4.76541117767399e-05,0.00127414924974365,"Up"
"SLC2A10",1493.08435244652,-1.14436978304815,0.281446149412318,-4.06603460533278,4.78198381737029e-05,0.00127674857335978,"Down"
"REC8",278.48945933156,0.824369206335745,0.202783385380015,4.06526996672277,4.79768943207945e-05,0.00127910930266427,"Up"
"TFAP2B",283.117438871681,2.30914921481073,0.56812242949222,4.06452745911583,4.81298727040429e-05,0.00128135472530363,"Up"
"FRZB",435.750351469406,1.60503483466188,0.395092537964807,4.06242760981946,4.85650105191137e-05,0.00129109491588331,"Up"
"GPR65",85.5446886272902,1.01357463525399,0.249550738521835,4.06159741805495,4.87380722324629e-05,0.00129385002011991,"Up"
"RNLS",430.257336565023,-0.936288442486681,0.23057013495235,-4.06075332644523,4.8914630811739e-05,0.00129668998550152,"Down"
"KIF5A",41.7863954282236,1.68504982625966,0.415152828954955,4.05886629871066,4.9311535673568e-05,0.00130535479944973,"Up"
"GPR39",11.3674135027687,1.42483716786419,0.351146687191909,4.05766940095176,4.95648634392215e-05,0.00131019970929551,"Up"
"VWDE",3.23095098813564,1.97939010508079,0.488049382187772,4.05571685432282,4.99807766368099e-05,0.00131932259688894,"Up"
"PTPRE",621.291060279059,0.842303174849072,0.207819160531675,4.05305830653037,5.05523966491929e-05,0.00133064189824062,"Up"
"SLC27A2",21.5736500629243,1.22694582255548,0.30271181521517,4.05318114749949,5.05258483745561e-05,0.00133064189824062,"Up"
"IFI27",18646.7185287111,1.47135602385026,0.363250257128168,4.0505298894561,5.11017814181765e-05,0.00134320563964618,"Up"
"VNN2",57.7966813548103,1.19821114658703,0.295893527937037,4.04946723553209,5.13343639721629e-05,0.00134741860138765,"Up"
"LRRC71",21.1406480017762,1.29152124709202,0.319104189527477,4.04733403533335,5.1804288246687e-05,0.00135784066914945,"Up"
"MYH11",641.989745071104,1.20014401978424,0.296622363538121,4.04603350020169,5.20927813990227e-05,0.00136348465470813,"Up"
"KRT32",3.11749965898037,2.23489979474636,0.552474807458834,4.04525195461132,5.22668806011112e-05,0.00136612284275218,"Up"
"DCD",71.4824083577557,5.65797533459701,1.40007507200549,4.04119425288561,5.31796834658565e-05,0.00138803442726849,"Up"
"HLA-DMB",1238.28732494556,1.01494909812575,0.251187698275025,4.04060033630501,5.33145489073505e-05,0.00138960829851382,"Up"
"GP1BA",52.051871654863,1.07751757199167,0.266732738807416,4.03968997885051,5.3521900390143e-05,0.00139306443529428,"Up"
"IL34",250.243532433697,1.1174353349835,0.277103869024054,4.0325504617422,5.51747623827374e-05,0.00143208477961657,"Up"
"GTSF1",26.3192965642174,1.49039184134283,0.3695672593791,4.03280269969475,5.5115552014685e-05,0.00143208477961657,"Up"
"FCGR3A",1998.33770832543,1.1803743163102,0.292906184466681,4.02987160704513,5.58073267076283e-05,0.00144648865163193,"Up"
"CD300LF",82.4692523397879,0.966635480097651,0.239921768005387,4.02896114068294,5.60238770935433e-05,0.0014498530436847,"Up"
"KERA",1.32239608514648,2.00796833011549,0.498419366472731,4.02867236946609,5.60927261481363e-05,0.0014498530436847,"Up"
"LAIR2",10.7380371737464,1.24273119778117,0.308508864816915,4.02818634893579,5.62087845340838e-05,0.00145084059359721,"Up"
"EPHB2",281.154507410957,0.908616069111353,0.225665605572174,4.0263826062796,5.66414976230696e-05,0.00145998748230086,"Up"
"CALU",28654.8769927254,-0.650705932619755,0.161785768461914,-4.02202207775116,5.77006479321102e-05,0.00148523380505912,"Down"
"ARHGAP11A",691.283835966234,-0.673216034587534,0.16740842560517,-4.02139875668685,5.7853573079672e-05,0.00148637428568074,"Down"
"ENTPD2",89.2926236928681,1.66599820817092,0.414338009010324,4.02086743658946,5.79842297536969e-05,0.00148637428568074,"Up"
"SLIT1",37.5639717286914,1.12052870816516,0.278668806164854,4.02100516231545,5.79503348797872e-05,0.00148637428568074,"Up"
"TMEM79",1415.69943715936,1.17178083983497,0.291474254820694,4.02018641596946,5.81521079041978e-05,0.00148863005893218,"Up"
"CFAP300",16.3815646583171,1.29617005810419,0.322511498369069,4.01898867066408,5.84484809584993e-05,0.00149416445972921,"Up"
"C10orf105",4.37156400692893,1.7444874517281,0.434126953818012,4.01838088233379,5.85994201685747e-05,0.00149597095104323,"Up"
"MFAP4",837.689180525624,1.31927036484749,0.328382285973186,4.01748334547869,5.88229912457908e-05,0.00149962416533045,"Up"
"LONRF3",119.001879642245,-1.26661220584587,0.31532728930075,-4.01681760133931,5.89893456810786e-05,0.00150181071873303,"Down"
"DPEP2",64.7888864917166,0.958888041590269,0.238815407359324,4.0151850008049,5.93991836253533e-05,0.00151018169992099,"Up"
"ORM1",6.75954236381128,-4.24919737023119,1.05947048506344,-4.01068026918818,6.05440533409546e-05,0.0015371920682044,"Down"
"LVRN",10.132176276523,1.28657786522533,0.320917170901949,4.00906521022032,6.09595824287115e-05,0.00154403449025817,"Up"
"HMSD",5.37421675348972,1.5444142515167,0.385237836300624,4.0089890088353,6.09792543909646e-05,0.00154403449025817,"Up"
"LPAR5",247.062226824143,1.00378389889783,0.250431970831001,4.00820987658647,6.11807384688514e-05,0.00154703424980396,"Up"
"AKR1C3",157.710087553542,1.15786938940807,0.289335749725842,4.00181930682675,6.28572950029727e-05,0.00158727445755474,"Up"
"BTNL8",8.83928780126565,1.85115343945322,0.462769630822142,4.00016188651905,6.32991670739029e-05,0.00159626965844284,"Up"
"NIPA2",2376.43989889422,-0.525969328185523,0.131514325353193,-3.99933107494554,6.35217681838435e-05,0.00159971847550555,"Down"
"SIGLEC14",79.0680093925085,1.127554480074,0.282282025519458,3.99442535527745,6.48513480642045e-05,0.00163099827601149,"Up"
"DGKA",1259.51600921796,0.874301903741289,0.218988351978564,3.99245848394197,6.53917842461209e-05,0.00163356741449157,"Up"
"SAMSN1",169.315634735865,1.02222825942224,0.256007181180719,3.99296712970187,6.52516167470011e-05,0.00163356741449157,"Up"
"TLR7",108.52937854352,1.07961146552563,0.270411962481163,3.99246932576378,6.53887935955208e-05,0.00163356741449157,"Up"
"SIRPB2",74.7996608886514,0.923064461097362,0.231147965779997,3.99339210268421,6.51347250416185e-05,0.00163356741449157,"Up"
"ZMYND15",136.804757885678,0.997798162097604,0.249916952430652,3.9925189243594,6.53751137751978e-05,0.00163356741449157,"Up"
"LSP1",1766.43240614669,1.00151130194917,0.250873677624023,3.99209399501094,6.54924016663861e-05,0.00163370276812548,"Up"
"TMEM95",0.678074448746144,2.68372086603526,0.672307757141573,3.99180410686549,6.55725300793012e-05,0.00163370276812548,"Up"
"PEX1",759.846594175726,-0.632558541816431,0.158519450602056,-3.99041593579827,6.5957524138908e-05,0.00164110069406233,"Down"
"ABCC3",245.905910953806,1.01569625026623,0.2547404760645,3.98718046679421,6.68631661159554e-05,0.00166141595164926,"Up"
"ORC6",562.211940279075,-0.680972982951656,0.171209964604548,-3.97741442517399,6.96686828102758e-05,0.00172882233402437,"Down"
"PRODH",236.993376794789,1.52317485218656,0.383240563018538,3.9744614719003,7.05386792153418e-05,0.00174808354502275,"Up"
"TRARG1",8.58112097633556,2.49525409809613,0.62791753359635,3.97385638175247,7.07182145458299e-05,0.00175020537354062,"Up"
"GREB1L",53.6275905822869,-1.74178940826526,0.439119140407089,-3.96655314694441,7.29195213216122e-05,0.00179990489980075,"Down"
"BHLHA15",63.258272692392,1.41016786467546,0.355607102855406,3.96552221075532,7.3235432070497e-05,0.00180397591659407,"Up"
"FGF22",36.4883853461972,1.18755786025096,0.299481216737867,3.96538344937478,7.32780515594393e-05,0.00180397591659407,"Up"
"TCTE1",15.2254462396106,1.42449934545006,0.359405229125992,3.96349087328022,7.38616886168823e-05,0.0018159451570768,"Up"
"GAP43",51.869158880474,1.64568273689763,0.415560449258588,3.96015246357956,7.49019269367608e-05,0.00183909395308758,"Up"
