"","V1","V2","V3","V4","V5","V6","V7"
"58362","chr17",17830869,17830881,"TFAP2B",311,"-",NA
"58363","chr17",17830869,17830881,"TFAP2C",309,"+",NA
"58364","chr17",17830869,17830881,"TFAP2C",312,"-",NA
"58365","chr17",17830870,17830883,"ESRRA",421,"+",NA
"58366","chr17",17830871,17830882,"NR5A1",343,"+",NA
"58367","chr17",17830872,17830880,"SOX18",226,"-",NA
"58368","chr17",17830872,17830882,"Esrrg",334,"+",NA
"58369","chr17",17830872,17830883,"ESRRB",396,"+",NA
"58370","chr17",17830872,17830883,"NR2F2",377,"+",NA
"58371","chr17",17830872,17830885,"NR2F1",494,"+",NA
"58372","chr17",17830873,17830881,"VDR",271,"+",NA
"58373","chr17",17830873,17830882,"NR2C1",387,"+",NA
"58374","chr17",17830873,17830882,"Nr2e1",282,"+",NA
"58375","chr17",17830873,17830888,"NR2C2",514,"+",NA
"58376","chr17",17830873,17830888,"Pparg::Rxra",488,"+",NA
"58377","chr17",17830873,17830889,"PPARD",481,"+",NA
"58378","chr17",17830874,17830882,"NR2C2(var.2)",381,"+",NA
"58379","chr17",17830874,17830882,"NR4A2",310,"+",NA
"58380","chr17",17830874,17830882,"RHOXF1",199,"-",NA
"58381","chr17",17830874,17830888,"Nr2f6",489,"+",NA
"58382","chr17",17830874,17830888,"RXRB",500,"+",NA
"58383","chr17",17830874,17830888,"RXRG",463,"+",NA
"58384","chr17",17830874,17830888,"Rxra",483,"+",NA
"58385","chr17",17830874,17830889,"NR2F1(var.2)",474,"+",NA
"58386","chr17",17830874,17830889,"THRB",451,"+",NA
"58387","chr17",17830875,17830884,"LIN54",244,"-",NA
"58388","chr17",17830875,17830885,"SOX15",243,"-",NA
"58389","chr17",17830875,17830885,"Sox3",293,"-",NA
"58390","chr17",17830876,17830887,"Foxo1",282,"-",NA
"58391","chr17",17830877,17830884,"FOXI1",287,"+",NA
"58392","chr17",17830877,17830884,"FOXL1",214,"+",NA
"58393","chr17",17830877,17830884,"FOXO4",256,"+",NA
"58394","chr17",17830877,17830884,"FOXO6",241,"+",NA
"58395","chr17",17830877,17830886,"NKX2-8",201,"-",NA
"58396","chr17",17830878,17830888,"HLTF",247,"-",NA
"58397","chr17",17830878,17830890,"NR4A1",318,"+",NA
"58398","chr17",17830880,17830889,"Nr2e1",287,"+",NA
"58399","chr17",17830881,17830892,"KLF10",268,"-",NA
"58400","chr17",17830882,17830892,"NEUROD2",230,"+",NA
"58401","chr17",17830883,17830891,"TEAD3",343,"-",NA
"58402","chr17",17830883,17830893,"HIF1A",267,"-",NA
"58403","chr17",17830883,17830895,"PAX5",325,"+",NA
"58404","chr17",17830884,17830894,"MXI1",267,"-",NA
"58405","chr17",17830885,17830893,"ARNT::HIF1A",271,"-",NA
"58406","chr17",17830885,17830893,"Pax2",228,"-",NA
"58407","chr17",17830885,17830895,"TCFL5",234,"+",NA
"58408","chr17",17830886,17830894,"MEIS3",269,"-",NA
"58409","chr17",17830886,17830897,"FOXB1",308,"+",NA
"58410","chr17",17830886,17830897,"FOXC1",267,"+",NA
"58411","chr17",17830887,17830894,"MEIS1",230,"-",NA
"58412","chr17",17830887,17830898,"FOXA2",301,"+",NA
"58413","chr17",17830887,17830898,"FOXA3",287,"+",NA
"58414","chr17",17830887,17830899,"FOXA1",325,"+",NA
"58415","chr17",17830888,17830900,"ZSCAN29",348,"+",NA
"58416","chr17",17830888,17830901,"NEUROG2(var.2)",324,"+",NA
"58417","chr17",17830888,17830901,"TWIST1",346,"+",NA
"58418","chr17",17830888,17830902,"USF1",374,"-",NA
"58419","chr17",17830888,17830902,"USF2",371,"-",NA
"58420","chr17",17830889,17830895,"ZNF354C",313,"+",NA
"58421","chr17",17830889,17830896,"FOXI1",245,"+",NA
"58422","chr17",17830889,17830896,"FOXL1",234,"+",NA
"58423","chr17",17830889,17830896,"FOXO4",281,"+",NA
"58424","chr17",17830889,17830896,"FOXO6",303,"+",NA
"58425","chr17",17830889,17830899,"TCFL5",256,"-",NA
"58426","chr17",17830889,17830900,"MAX::MYC",346,"+",NA
"58427","chr17",17830889,17830901,"MSGN1",325,"+",NA
"58428","chr17",17830889,17830901,"MSGN1",344,"-",NA
"58429","chr17",17830889,17830901,"MYC",362,"+",NA
"58430","chr17",17830889,17830901,"MYC",391,"-",NA
"58431","chr17",17830889,17830901,"MYCN",420,"+",NA
"58432","chr17",17830889,17830901,"MYCN",420,"-",NA
"58433","chr17",17830889,17830901,"TCF21(var.2)",332,"-",NA
"58434","chr17",17830889,17830901,"TCF21(var.2)",357,"+",NA
"58435","chr17",17830889,17830902,"NEUROD1",317,"+",NA
"58436","chr17",17830890,17830898,"NR2C2(var.2)",161,"-",NA
"58437","chr17",17830890,17830899,"Creb3l2",297,"+",NA
"58438","chr17",17830890,17830900,"ASCL1",235,"+",NA
"58439","chr17",17830890,17830900,"ASCL1",236,"-",NA
"58440","chr17",17830890,17830900,"ATOH7",251,"-",NA
"58441","chr17",17830890,17830900,"ATOH7",324,"+",NA
"58442","chr17",17830890,17830900,"Atoh1",254,"-",NA
"58443","chr17",17830890,17830900,"Atoh1",263,"+",NA
"58444","chr17",17830890,17830900,"CLOCK",281,"-",NA
"58445","chr17",17830890,17830900,"CLOCK",294,"+",NA
"58446","chr17",17830890,17830900,"FIGLA",259,"+",NA
"58447","chr17",17830890,17830900,"HAND2",284,"+",NA
"58448","chr17",17830890,17830900,"HES1",274,"-",NA
"58449","chr17",17830890,17830900,"MAX",316,"-",NA
"58450","chr17",17830890,17830900,"MAX",331,"+",NA
"58451","chr17",17830890,17830900,"MNT",290,"-",NA
"58452","chr17",17830890,17830900,"MNT",298,"+",NA
"58453","chr17",17830890,17830900,"MXI1",248,"-",NA
"58454","chr17",17830890,17830900,"MXI1",464,"+",NA
"58455","chr17",17830890,17830900,"NEUROD2",319,"-",NA
"58456","chr17",17830890,17830900,"NEUROD2",327,"+",NA
"58457","chr17",17830890,17830900,"NEUROG1",288,"+",NA
"58458","chr17",17830890,17830900,"NEUROG1",292,"-",NA
"58459","chr17",17830890,17830900,"Npas2",278,"-",NA
"58460","chr17",17830890,17830900,"Npas2",341,"+",NA
"58461","chr17",17830890,17830900,"OLIG2",267,"+",NA
"58462","chr17",17830890,17830900,"OLIG2",278,"-",NA
"58463","chr17",17830890,17830900,"OLIG3",250,"-",NA
"58464","chr17",17830890,17830900,"OLIG3",267,"+",NA
"58465","chr17",17830890,17830900,"TFAP4(var.2)",301,"+",NA
"58466","chr17",17830890,17830900,"TFAP4(var.2)",315,"-",NA
"58467","chr17",17830890,17830900,"TFEB",256,"-",NA
"58468","chr17",17830890,17830900,"TFEB",295,"+",NA
"58469","chr17",17830890,17830900,"Twist2",354,"+",NA
"58470","chr17",17830890,17830900,"Twist2",364,"-",NA
"58471","chr17",17830890,17830901,"MAX::MYC",365,"-",NA
"58472","chr17",17830890,17830901,"TFEC",310,"+",NA
"58473","chr17",17830890,17830901,"ZEB1",288,"+",NA
"58474","chr17",17830891,17830899,"Bhlha15",280,"+",NA
"58475","chr17",17830891,17830899,"Bhlha15",280,"-",NA
"58476","chr17",17830891,17830899,"Mlxip",266,"+",NA
"58477","chr17",17830891,17830899,"Mlxip",266,"-",NA
"58478","chr17",17830891,17830900,"Creb3l2",331,"-",NA
"58479","chr17",17830891,17830901,"HLTF",220,"+",NA
"58480","chr17",17830891,17830901,"HLTF",220,"-",NA
"58481","chr17",17830891,17830901,"TCFL5",245,"+",NA
"58482","chr17",17830892,17830898,"Arnt",233,"+",NA
"58483","chr17",17830892,17830898,"Arnt",233,"-",NA
"58484","chr17",17830892,17830900,"TFE3",314,"+",NA
"58485","chr17",17830893,17830901,"Pax2",203,"-",NA
"58486","chr17",17830894,17830903,"NFIX",227,"-",NA
"58487","chr17",17830894,17830907,"Plagl1",340,"-",NA
"58488","chr17",17830895,17830903,"NR2C2(var.2)",155,"-",NA
"58489","chr17",17830896,17830905,"THAP1",208,"+",NA
"58490","chr17",17830896,17830906,"HIF1A",266,"-",NA
"58491","chr17",17830896,17830906,"TCFL5",238,"-",NA
"58492","chr17",17830896,17830907,"TCF3",279,"-",NA
"58493","chr17",17830896,17830908,"HES5",365,"+",NA
"58494","chr17",17830896,17830908,"HES5",395,"-",NA
"58495","chr17",17830896,17830908,"HES7",382,"-",NA
"58496","chr17",17830896,17830908,"MYC",339,"-",NA
"58497","chr17",17830896,17830908,"MYCN",292,"+",NA
"58498","chr17",17830896,17830908,"MYCN",292,"-",NA
"58499","chr17",17830896,17830908,"TFAP2A(var.2)",257,"+",NA
"58500","chr17",17830896,17830908,"TFAP2A(var.2)",264,"-",NA
"58501","chr17",17830896,17830908,"TFAP2B",276,"-",NA
"58502","chr17",17830896,17830908,"TFAP2C",249,"+",NA
"58503","chr17",17830896,17830908,"TFAP2C",279,"-",NA
"58504","chr17",17830896,17830910,"TFAP2C(var.2)",331,"+",NA
"58505","chr17",17830897,17830907,"ARNT2",267,"+",NA
"58506","chr17",17830897,17830907,"ARNT2",290,"-",NA
"58507","chr17",17830897,17830907,"BHLHE40",284,"-",NA
"58508","chr17",17830897,17830907,"HES1",238,"-",NA
"58509","chr17",17830897,17830907,"HES1",301,"+",NA
"58510","chr17",17830897,17830907,"HES2",286,"-",NA
"58511","chr17",17830897,17830907,"HES2",312,"+",NA
"58512","chr17",17830897,17830907,"HEY1",330,"+",NA
"58513","chr17",17830897,17830907,"HEY1",337,"-",NA
"58514","chr17",17830897,17830907,"HEY2",280,"+",NA
"58515","chr17",17830897,17830907,"HEY2",321,"-",NA
"58516","chr17",17830897,17830907,"MAX",289,"-",NA
"58517","chr17",17830897,17830907,"MNT",256,"+",NA
"58518","chr17",17830897,17830907,"MNT",339,"-",NA
"58519","chr17",17830897,17830907,"Npas2",271,"-",NA
"58520","chr17",17830897,17830907,"Npas2",279,"+",NA
"58521","chr17",17830897,17830907,"TFEB",282,"+",NA
"58522","chr17",17830897,17830907,"TFEB",311,"-",NA
"58523","chr17",17830897,17830908,"TFAP2B(var.2)",281,"+",NA
"58524","chr17",17830897,17830908,"TFAP2B(var.2)",288,"-",NA
"58525","chr17",17830897,17830908,"TFAP2E",282,"-",NA
"58526","chr17",17830897,17830908,"TFAP2E",286,"+",NA
"58527","chr17",17830897,17830909,"TFAP2A(var.2)",245,"-",NA
"58528","chr17",17830898,17830906,"ARNT::HIF1A",240,"-",NA
"58529","chr17",17830898,17830906,"ARNT::HIF1A",261,"+",NA
"58530","chr17",17830898,17830906,"Mlxip",287,"+",NA
"58531","chr17",17830898,17830908,"Arntl",298,"-",NA
"58532","chr17",17830899,17830905,"Ahr::Arnt",216,"+",NA
"58533","chr17",17830899,17830905,"Arnt",233,"-",NA
"58534","chr17",17830899,17830905,"Arnt",276,"+",NA
"58535","chr17",17830899,17830907,"TFE3",284,"+",NA
"58536","chr17",17830900,17830908,"Pax2",274,"-",NA
"58537","chr17",17830900,17830908,"SOX18",217,"-",NA
"58538","chr17",17830901,17830910,"NFIX",215,"-",NA
"58539","chr17",17830901,17830910,"RFX7",254,"+",NA
"58540","chr17",17830902,17830908,"ZNF354C",249,"-",NA
"58541","chr17",17830902,17830909,"MEIS1",178,"-",NA
"58542","chr17",17830903,17830917,"RFX1",359,"+",NA
"58543","chr17",17830904,17830913,"RFX7",275,"+",NA
"58544","chr17",17830906,17830917,"STAT1",286,"+",NA
"58545","chr17",17830906,17830917,"STAT3",295,"+",NA
"58546","chr17",17830906,17830920,"Stat4",321,"+",NA
"58547","chr17",17830912,17830923,"GATA2",285,"-",NA
"58548","chr17",17830912,17830924,"GATA4",349,"-",NA
"58549","chr17",17830912,17830927,"Nr5a2",437,"+",NA
"58550","chr17",17830913,17830920,"MEIS1",238,"+",NA
"58551","chr17",17830913,17830921,"MEIS3",256,"+",NA
"58552","chr17",17830913,17830923,"GATA5",254,"+",NA
"58553","chr17",17830913,17830923,"Sox6",266,"-",NA
"58554","chr17",17830913,17830927,"Mecom",410,"+",NA
"58555","chr17",17830914,17830922,"GATA3",250,"+",NA
"58556","chr17",17830914,17830922,"Pax2",195,"+",NA
"58557","chr17",17830914,17830924,"HLTF",329,"-",NA
"58558","chr17",17830914,17830927,"ESRRA",488,"+",NA
"58559","chr17",17830915,17830924,"Sox17",271,"-",NA
"58560","chr17",17830915,17830925,"RORA",432,"+",NA
"58561","chr17",17830915,17830926,"NR5A1",473,"+",NA
"58562","chr17",17830915,17830927,"NR4A1",382,"+",NA
"58563","chr17",17830915,17830932,"NR6A1",419,"+",NA
"58564","chr17",17830916,17830926,"Esrrg",442,"+",NA
"58565","chr17",17830916,17830927,"ESRRB",428,"+",NA
"58566","chr17",17830916,17830927,"NR2F2",473,"+",NA
"58567","chr17",17830916,17830929,"NR2F1",446,"+",NA
"58568","chr17",17830917,17830925,"VDR",286,"+",NA
"58569","chr17",17830917,17830926,"NR1I3",275,"-",NA
"58570","chr17",17830917,17830926,"NR2C1",377,"+",NA
"58571","chr17",17830917,17830926,"Nr2e1",287,"+",NA
"58572","chr17",17830917,17830929,"TCF7L1",391,"+",NA
"58573","chr17",17830917,17830931,"TCF7L2",287,"+",NA
"58574","chr17",17830917,17830932,"NR2C2",340,"+",NA
"58575","chr17",17830918,17830926,"NR2C2(var.2)",366,"+",NA
"58576","chr17",17830918,17830926,"NR4A2",411,"+",NA
"58577","chr17",17830918,17830933,"NR2F1(var.3)",376,"-",NA
"58578","chr17",17830919,17830930,"TCF7",275,"-",NA
"58579","chr17",17830919,17830931,"TFAP2A(var.2)",238,"-",NA
"58580","chr17",17830919,17830934,"ESR2",386,"+",NA
"58581","chr17",17830920,17830932,"OSR2",304,"+",NA
"58582","chr17",17830924,17830944,"SPI1",451,"-",NA
"58583","chr17",17830925,17830939,"ZKSCAN5",336,"-",NA
"58584","chr17",17830926,17830936,"HIF1A",264,"-",NA
"58585","chr17",17830926,17830940,"ELF3",446,"+",NA
"58586","chr17",17830926,17830942,"SPIB",480,"+",NA
"58587","chr17",17830927,17830936,"Nkx3-1",296,"+",NA
"58588","chr17",17830927,17830937,"NKX2-3",274,"+",NA
"58589","chr17",17830927,17830937,"SNAI1",247,"-",NA
"58590","chr17",17830927,17830940,"ZBTB7A",400,"-",NA
"58591","chr17",17830927,17830941,"ELF1",472,"-",NA
"58592","chr17",17830927,17830941,"ETV1",455,"-",NA
"58593","chr17",17830927,17830941,"GABPA",492,"+",NA
"58594","chr17",17830927,17830942,"EHF",476,"+",NA
"58595","chr17",17830928,17830936,"ARNT::HIF1A",275,"-",NA
"58596","chr17",17830928,17830936,"ISL2",244,"+",NA
"58597","chr17",17830928,17830937,"NKX2-8",273,"+",NA
"58598","chr17",17830928,17830939,"ELK4",406,"+",NA
"58599","chr17",17830928,17830939,"ETV5",425,"+",NA
"58600","chr17",17830929,17830939,"ELK1",329,"-",NA
"58601","chr17",17830929,17830939,"ELK3",344,"-",NA
"58602","chr17",17830929,17830939,"ERF",369,"-",NA
"58603","chr17",17830929,17830939,"ERG",363,"-",NA
"58604","chr17",17830929,17830939,"ETS1",382,"-",NA
"58605","chr17",17830929,17830939,"ETV3",335,"-",NA
"58606","chr17",17830929,17830939,"ETV4",476,"-",NA
"58607","chr17",17830929,17830939,"ETV6",487,"-",NA
"58608","chr17",17830929,17830939,"FEV",352,"-",NA
"58609","chr17",17830929,17830939,"FLI1",360,"-",NA
"58610","chr17",17830929,17830940,"ELF5",353,"-",NA
"58611","chr17",17830929,17830940,"ETV2",344,"-",NA
"58612","chr17",17830929,17830940,"PRDM1",326,"+",NA
"58613","chr17",17830929,17830941,"ELF2",327,"-",NA
"58614","chr17",17830930,17830940,"ETS2",352,"-",NA
"58615","chr17",17830930,17830942,"IKZF1",397,"-",NA
"58616","chr17",17830930,17830944,"TFAP2A",365,"+",NA
"58617","chr17",17830930,17830944,"TFAP2C(var.2)",330,"-",NA
"58618","chr17",17830932,17830942,"HAND2",248,"-",NA
"58619","chr17",17830932,17830944,"TFAP2A(var.2)",242,"+",NA
"58620","chr17",17830932,17830944,"TFAP2C",258,"-",NA
"58621","chr17",17830935,17830949,"Zfx",308,"+",NA
"58622","chr17",17830936,17830945,"NFIX",255,"-",NA
"58623","chr17",17830941,17830955,"Zfx",377,"-",NA
"58624","chr17",17830942,17830953,"TFAP2E",244,"+",NA
"58625","chr17",17830942,17830953,"TFAP2E",244,"-",NA
"58626","chr17",17830942,17830956,"ZNF449",344,"-",NA
"58627","chr17",17830946,17830955,"NFIX",245,"-",NA
"58628","chr17",17830948,17830956,"RHOXF1",229,"-",NA
"58629","chr17",17830950,17830960,"KLF5",239,"+",NA
"58630","chr17",17830950,17830963,"NEUROD1",394,"-",NA
"58631","chr17",17830950,17830963,"Ptf1a",297,"-",NA
"58632","chr17",17830950,17830963,"TWIST1",308,"+",NA
"58633","chr17",17830950,17830964,"Rbpjl",415,"+",NA
"58634","chr17",17830951,17830957,"ZNF354C",331,"+",NA
"58635","chr17",17830951,17830959,"NR2C2(var.2)",162,"-",NA
"58636","chr17",17830951,17830962,"Tcf12",427,"-",NA
"58637","chr17",17830951,17830963,"MSGN1",245,"+",NA
"58638","chr17",17830951,17830963,"MYF5",296,"+",NA
"58639","chr17",17830951,17830963,"MYF5",296,"-",NA
"58640","chr17",17830951,17830963,"Ptf1a(var.2)",315,"+",NA
"58641","chr17",17830951,17830963,"Ptf1a(var.2)",315,"-",NA
"58642","chr17",17830951,17830963,"Ptf1a(var.3)",399,"+",NA
"58643","chr17",17830951,17830963,"TCF21(var.2)",295,"+",NA
"58644","chr17",17830951,17830964,"ASCL1(var.2)",404,"+",NA
"58645","chr17",17830951,17830964,"MYOD1",505,"+",NA
"58646","chr17",17830951,17830964,"NEUROG2(var.2)",331,"-",NA
"58647","chr17",17830951,17830964,"SNAI2",468,"+",NA
"58648","chr17",17830951,17830964,"TCF4",404,"+",NA
"58649","chr17",17830952,17830960,"NR2C2(var.2)",214,"-",NA
"58650","chr17",17830952,17830961,"Creb3l2",320,"+",NA
"58651","chr17",17830952,17830961,"NR2C1",215,"-",NA
"58652","chr17",17830952,17830962,"ASCL1",303,"+",NA
"58653","chr17",17830952,17830962,"ASCL1",323,"-",NA
"58654","chr17",17830952,17830962,"ATOH7",283,"+",NA
"58655","chr17",17830952,17830962,"BHLHA15(var.2)",264,"+",NA
"58656","chr17",17830952,17830962,"BHLHA15(var.2)",277,"-",NA
"58657","chr17",17830952,17830962,"BHLHE22(var.2)",296,"-",NA
"58658","chr17",17830952,17830962,"BHLHE22(var.2)",297,"+",NA
"58659","chr17",17830952,17830962,"CLOCK",274,"-",NA
"58660","chr17",17830952,17830962,"FIGLA",295,"-",NA
"58661","chr17",17830952,17830962,"FIGLA",437,"+",NA
"58662","chr17",17830952,17830962,"HAND2",258,"-",NA
"58663","chr17",17830952,17830962,"HEY1",282,"+",NA
"58664","chr17",17830952,17830962,"HEY2",287,"+",NA
"58665","chr17",17830952,17830962,"MAX",267,"+",NA
"58666","chr17",17830952,17830962,"MNT",254,"+",NA
"58667","chr17",17830952,17830962,"MNT",265,"-",NA
"58668","chr17",17830952,17830962,"MXI1",247,"+",NA
"58669","chr17",17830952,17830962,"MYB",289,"+",NA
"58670","chr17",17830952,17830962,"NEUROD2",245,"+",NA
"58671","chr17",17830952,17830962,"Npas2",303,"+",NA
"58672","chr17",17830952,17830962,"SNAI1",425,"-",NA
"58673","chr17",17830952,17830962,"SNAI3",471,"-",NA
"58674","chr17",17830952,17830962,"TFAP4(var.2)",278,"+",NA
"58675","chr17",17830952,17830962,"TFAP4(var.2)",299,"-",NA
"58676","chr17",17830952,17830963,"TCF12(var.2)",335,"+",NA
"58677","chr17",17830952,17830963,"TCF3",324,"+",NA
"58678","chr17",17830952,17830963,"ZEB1",376,"+",NA
"58679","chr17",17830953,17830961,"Bhlha15",279,"+",NA
"58680","chr17",17830953,17830961,"Mlxip",297,"+",NA
"58681","chr17",17830953,17830962,"Creb3l2",305,"-",NA
"58682","chr17",17830953,17830962,"NKX2-8",229,"+",NA
"58683","chr17",17830954,17830960,"Arnt",233,"+",NA
"58684","chr17",17830954,17830960,"Arnt",233,"-",NA
"58685","chr17",17830956,17830964,"MEIS2",386,"-",NA
"58686","chr17",17830956,17830964,"MEIS3",293,"-",NA
"58687","chr17",17830956,17830964,"NR2C2(var.2)",173,"+",NA
"58688","chr17",17830957,17830964,"MEIS1",373,"-",NA
"58689","chr17",17830957,17830965,"MEIS2",301,"+",NA
"58690","chr17",17830957,17830966,"THAP1",251,"+",NA
"58691","chr17",17830957,17830971,"Zic2",405,"+",NA
"58692","chr17",17830958,17830969,"Foxo1",298,"-",NA
"58693","chr17",17830958,17830970,"INSM1",357,"+",NA
"58694","chr17",17830958,17830970,"Mafb",352,"-",NA
"58695","chr17",17830958,17830970,"ZNF317",353,"+",NA
"58696","chr17",17830958,17830971,"NRL",347,"-",NA
"58697","chr17",17830959,17830966,"FOXI1",248,"+",NA
"58698","chr17",17830959,17830966,"FOXL1",237,"+",NA
"58699","chr17",17830959,17830966,"FOXO4",265,"+",NA
"58700","chr17",17830959,17830966,"FOXO6",244,"+",NA
"58701","chr17",17830959,17830966,"FOXP3",202,"+",NA
"58702","chr17",17830959,17830967,"HOXA4",181,"+",NA
"58703","chr17",17830959,17830969,"ATOH1(var.2)",318,"-",NA
"58704","chr17",17830959,17830969,"BHLHA15(var.2)",241,"-",NA
"58705","chr17",17830959,17830970,"Zic1::Zic2",436,"+",NA
"58706","chr17",17830963,17830972,"NFIX",236,"+",NA
"58707","chr17",17830964,17830970,"Ahr::Arnt",240,"-",NA
"58708","chr17",17830964,17830971,"MEIS1",182,"-",NA
"58709","chr17",17830966,17830976,"HLTF",222,"-",NA
"58710","chr17",17830966,17830979,"HNF4A",616,"+",NA
"58711","chr17",17830966,17830979,"HNF4G",630,"+",NA
"58712","chr17",17830967,17830977,"REL",300,"-",NA
"58713","chr17",17830967,17830977,"RELA",330,"-",NA
"58714","chr17",17830967,17830979,"NR4A1",312,"+",NA
"58715","chr17",17830967,17830979,"TEAD4",303,"+",NA
"58716","chr17",17830968,17830977,"Nr2e1",286,"+",NA
"58717","chr17",17830969,17830977,"TEAD3",241,"+",NA
"58718","chr17",17830969,17830977,"VDR",253,"+",NA
"58719","chr17",17830969,17830978,"NR1I3",277,"-",NA
"58720","chr17",17830970,17830979,"NFIX",195,"+",NA
"58721","chr17",17830970,17830985,"ZBTB26",331,"+",NA
"58722","chr17",17830971,17830981,"Hand1::Tcf3",327,"-",NA
"58723","chr17",17830971,17830984,"TWIST1",304,"+",NA
"58724","chr17",17830972,17830978,"ZNF354C",243,"+",NA
"58725","chr17",17830973,17830983,"HAND2",304,"+",NA
"58726","chr17",17830973,17830983,"NEUROD2",232,"-",NA
"58727","chr17",17830974,17830982,"Bhlha15",238,"+",NA
"58728","chr17",17830974,17830983,"PITX3",238,"+",NA
"58729","chr17",17830974,17830986,"TEAD4",299,"+",NA
"58730","chr17",17830975,17830983,"RHOXF1",209,"-",NA
"58731","chr17",17830975,17830983,"RHOXF1",294,"+",NA
"58732","chr17",17830976,17830986,"RBPJ",280,"-",NA
"58733","chr17",17830976,17830990,"Zfx",418,"+",NA
"58734","chr17",17830978,17830987,"HIC2",251,"+",NA
"58735","chr17",17830978,17830987,"Hic1",264,"+",NA
"58736","chr17",17830978,17830988,"Hand1::Tcf3",297,"-",NA
"58737","chr17",17830980,17830999,"CTCF",394,"-",NA
"58738","chr17",17830982,17830996,"Zfx",424,"-",NA
"58739","chr17",17830983,17830995,"OSR2",313,"-",NA
"58740","chr17",17830984,17830994,"ASCL1",273,"-",NA
"58741","chr17",17830984,17830994,"ASCL1",275,"+",NA
"58742","chr17",17830984,17830994,"ATOH7",259,"-",NA
"58743","chr17",17830984,17830994,"BHLHA15(var.2)",246,"+",NA
"58744","chr17",17830984,17830994,"HAND2",273,"-",NA
"58745","chr17",17830986,17830997,"Zic1::Zic2",312,"-",NA
"58746","chr17",17830986,17830998,"ZNF317",370,"-",NA
"58747","chr17",17830987,17830997,"ASCL1",233,"+",NA
"58748","chr17",17830987,17830997,"BHLHA15(var.2)",238,"+",NA
"58749","chr17",17830988,17830998,"GCM2",280,"+",NA
"58750","chr17",17830988,17830999,"GCM1",342,"+",NA
"58751","chr17",17830990,17830999,"HIC2",267,"-",NA
"58752","chr17",17830990,17830999,"Hic1",313,"-",NA
"58753","chr17",17830990,17830999,"THAP1",430,"-",NA
"58754","chr17",17830990,17831000,"NFIA",251,"-",NA
"58755","chr17",17830991,17831000,"NFIX",232,"+",NA
"58756","chr17",17830991,17831000,"NFIX",316,"-",NA
"58757","chr17",17830992,17830999,"MEIS1",206,"+",NA
"58758","chr17",17830992,17830999,"MEIS1",242,"-",NA
"58759","chr17",17830993,17831003,"KLF5",250,"-",NA
"58760","chr17",17830993,17831007,"JUN(var.2)",332,"+",NA
"58761","chr17",17830994,17831002,"SOX18",198,"+",NA
"58762","chr17",17830994,17831005,"Gfi1b",298,"-",NA
"58763","chr17",17830994,17831006,"GFI1",311,"-",NA
"58764","chr17",17830995,17831003,"GSX2",190,"-",NA
"58765","chr17",17830995,17831003,"HOXA4",200,"+",NA
"58766","chr17",17830995,17831003,"HOXA5",213,"+",NA
"58767","chr17",17830995,17831003,"HOXA7",206,"+",NA
"58768","chr17",17830995,17831003,"HOXB6",207,"-",NA
"58769","chr17",17830995,17831003,"SOX18",227,"-",NA
"58770","chr17",17830995,17831009,"Smad2::Smad3",331,"+",NA
"58771","chr17",17830996,17831004,"Pax2",358,"-",NA
"58772","chr17",17830996,17831007,"FOSL2",327,"+",NA
"58773","chr17",17830996,17831008,"FOS::JUNB",312,"-",NA
"58774","chr17",17830996,17831009,"FOS::JUND",328,"-",NA
"58775","chr17",17830996,17831009,"FOSL1",338,"+",NA
"58776","chr17",17830996,17831009,"FOSL1::JUN",316,"+",NA
"58777","chr17",17830996,17831009,"FOSL1::JUNB",322,"+",NA
"58778","chr17",17830996,17831009,"JUNB",327,"+",NA
"58779","chr17",17830996,17831009,"JUND",337,"+",NA
"58780","chr17",17830997,17831005,"Pax2",213,"+",NA
"58781","chr17",17830997,17831007,"FOS::JUN",309,"-",NA
"58782","chr17",17830997,17831007,"FOSB::JUNB",304,"+",NA
"58783","chr17",17830997,17831007,"FOSL1::JUND",318,"+",NA
"58784","chr17",17830997,17831007,"FOSL2::JUNB",313,"+",NA
"58785","chr17",17830997,17831007,"FOSL2::JUND",309,"+",NA
"58786","chr17",17830997,17831007,"JUN::JUNB",305,"+",NA
"58787","chr17",17830997,17831008,"BATF",293,"+",NA
"58788","chr17",17830997,17831008,"BATF::JUN",295,"+",NA
"58789","chr17",17830997,17831008,"FOS",337,"+",NA
"58790","chr17",17830997,17831008,"NFE2",348,"-",NA
"58791","chr17",17830997,17831008,"NFE2",362,"+",NA
"58792","chr17",17830997,17831009,"FOS::JUNB",300,"+",NA
"58793","chr17",17830997,17831009,"FOSL2::JUN",311,"-",NA
"58794","chr17",17830998,17831005,"MEIS1",215,"+",NA
"58795","chr17",17830998,17831006,"MEIS3",223,"+",NA
"58796","chr17",17830998,17831006,"NR2C2(var.2)",166,"-",NA
"58797","chr17",17830998,17831007,"JDP2",333,"+",NA
"58798","chr17",17830998,17831007,"JDP2",336,"-",NA
"58799","chr17",17830998,17831007,"NR2C1",239,"-",NA
"58800","chr17",17830998,17831007,"Nr2e1",317,"-",NA
"58801","chr17",17830998,17831008,"FOSB::JUNB",295,"-",NA
"58802","chr17",17830998,17831008,"FOSL2::JUNB",293,"-",NA
"58803","chr17",17830998,17831008,"FOSL2::JUND",291,"-",NA
"58804","chr17",17830998,17831009,"FOSL2",306,"-",NA
"58805","chr17",17830998,17831012,"JUN(var.2)",285,"-",NA
